time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,municipio
2014-07-16,19.9,17.4,22.6,0.0,,,,,,,ARES
2014-07-17,20.6,16.8,24.6,0.0,,,,,,,ARES
2014-07-18,18.6,15.4,23.0,17.5,,,,,,,ARES
2014-07-19,18.4,16.6,21.3,3.9,,,,,,,ARES
2014-07-20,19.2,16.7,22.7,0.0,,,,,,,ARES
2014-07-21,18.3,14.7,21.1,0.0,,,,,,,ARES
2014-07-22,21.3,16.0,26.0,0.0,,,,,,,ARES
2014-07-23,20.7,17.9,23.4,0.0,,,,,,,ARES
2014-07-24,19.2,17.5,22.0,0.0,,,,,,,ARES
2014-07-25,19.2,18.2,21.0,0.0,,,,,,,ARES
2014-07-26,19.3,17.6,21.4,0.0,,,,,,,ARES
2014-07-27,19.8,17.6,24.0,0.0,,,,,,,ARES
2014-07-28,18.8,16.8,22.6,0.2,,,,,,,ARES
2014-07-29,19.0,16.0,21.8,0.0,,,,,,,ARES
2014-07-30,19.6,16.4,24.7,0.0,,,,,,,ARES
2014-07-31,19.1,16.2,22.6,0.0,,,,,,,ARES
2014-08-01,19.3,16.6,23.0,1.3,,,,,,,ARES
2014-08-02,19.8,16.4,23.2,2.9,,,,,,,ARES
2014-08-03,18.2,16.2,21.9,0.0,,,,,,,ARES
2014-08-04,19.1,14.2,24.2,0.0,,,,,,,ARES
2014-08-05,20.5,16.6,25.0,0.0,,,,,,,ARES
2014-08-06,21.8,18.6,26.0,0.3,,,,,,,ARES
2014-08-07,22.3,20.6,25.8,0.1,,,,,,,ARES
2014-08-08,20.9,18.6,24.0,7.3,,,,,,,ARES
2014-08-09,20.8,18.2,25.9,0.2,,,,,,,ARES
2014-08-10,19.3,16.6,23.0,11.5,,,,,,,ARES
2014-08-11,18.6,14.2,23.4,0.0,,,,,,,ARES
2014-08-12,19.0,16.0,25.4,0.0,,,,,,,ARES
2014-08-13,19.1,16.5,22.8,0.0,,,,,,,ARES
2014-08-14,18.7,16.5,23.4,0.0,,,,,,,ARES
2014-08-15,18.0,14.4,21.9,0.0,,,12.0,,,,ARES
2014-08-16,18.2,15.0,22.4,0.0,,,,,,,ARES
2014-08-17,18.3,14.3,23.4,0.0,,,,,,,ARES
2014-08-18,18.1,15.7,21.0,0.0,,,,,,,ARES
2014-08-19,17.7,15.9,21.0,0.0,,,,,,,ARES
2014-08-20,17.4,14.4,21.0,0.0,,,,,,,ARES
2014-08-21,16.9,14.2,20.9,0.0,,,,,,,ARES
2014-08-22,17.4,15.4,20.6,0.0,,,,,,,ARES
2014-08-23,17.4,13.2,21.2,0.0,,,,,,,ARES
2014-08-24,17.6,13.4,22.3,0.0,,,,,,,ARES
2014-08-25,21.9,18.3,26.5,0.0,,,,,,,ARES
2014-08-26,21.1,19.2,23.1,3.2,,,,,,,ARES
2014-08-27,21.9,18.8,26.4,0.7,,,,,,,ARES
2014-08-28,19.9,18.4,23.0,0.0,,,,,,,ARES
2014-08-29,18.7,16.0,22.2,0.0,,,,,,,ARES
2014-08-30,19.2,15.6,23.8,0.0,,,,,,,ARES
2014-08-31,20.3,15.9,28.6,0.0,,,,,,,ARES
2014-09-01,21.4,17.4,26.2,0.0,,,,,,,ARES
2014-09-02,23.1,18.6,30.4,0.0,,,,,,,ARES
2014-09-03,20.3,17.6,23.6,0.0,,,,,,,ARES
2014-09-04,20.2,19.0,22.0,0.0,,,,,,,ARES
2014-09-05,19.6,16.8,23.4,0.0,,,,,,,ARES
2014-09-06,21.9,18.5,27.0,1.8,,,,,,,ARES
2014-09-07,19.4,17.6,21.3,8.4,,,,,,,ARES
2014-09-08,19.5,16.2,23.4,0.0,,,,,,,ARES
2014-09-09,20.9,17.5,26.4,0.0,,,,,,,ARES
2014-09-10,21.6,17.2,27.0,2.2,,,,,,,ARES
2014-09-11,22.6,18.9,27.2,0.0,,,,,,,ARES
2014-09-12,23.0,19.3,26.9,0.1,,,,,,,ARES
2014-09-13,20.9,19.0,23.5,0.0,,,,,,,ARES
2014-09-14,20.3,17.0,25.4,1.8,,,,,,,ARES
2014-09-15,20.9,17.2,26.0,4.3,,,,,,,ARES
2014-09-16,20.7,17.6,26.4,13.2,,,,,,,ARES
2014-09-17,20.4,18.5,23.6,1.9,,,,,,,ARES
2014-09-18,19.5,17.5,22.0,5.1,,,,,,,ARES
2014-09-19,19.9,18.5,23.2,3.6,,,,,,,ARES
2014-09-20,19.7,17.0,22.8,3.0,,,,,,,ARES
2014-09-21,19.8,15.8,24.0,0.0,,,,,,,ARES
2014-09-22,20.4,18.3,24.5,0.6,,,,,,,ARES
2014-09-23,19.1,17.2,22.9,0.0,,,,,,,ARES
2014-09-24,17.9,15.3,21.4,0.0,,,,,,,ARES
2014-09-25,17.5,13.6,22.1,0.0,,,,,,,ARES
2014-09-26,18.7,13.4,24.8,0.0,,,,,,,ARES
2014-09-27,19.6,14.8,27.0,0.0,,,,,,,ARES
2014-09-28,19.6,17.6,22.8,0.7,,,,,,,ARES
2014-09-29,18.0,15.1,23.6,0.0,,,,,,,ARES
2014-09-30,17.6,13.8,21.5,0.0,,,,,,,ARES
2014-10-01,18.2,13.8,22.6,0.0,,,,,,,ARES
2014-10-02,20.0,15.9,25.5,0.0,,,,,,,ARES
2014-10-03,18.7,15.6,23.0,0.0,,,,,,,ARES
2014-10-04,17.5,15.0,19.8,2.3,,,,,,,ARES
2014-10-05,16.6,13.9,20.0,0.7,,,,,,,ARES
2014-10-06,17.3,15.2,19.0,7.1,,,,,,,ARES
2014-10-07,17.9,16.5,21.7,3.2,,,,,,,ARES
2014-10-08,17.3,15.5,18.7,6.6,,,,,,,ARES
2014-10-09,16.2,14.7,19.5,2.5,,,,,,,ARES
2014-10-10,16.2,13.2,20.8,0.8,,,,,,,ARES
2014-10-11,15.5,13.5,17.6,0.2,,,,,,,ARES
2014-10-12,15.9,14.5,19.4,2.1,,,,,,,ARES
2014-10-13,15.1,13.1,17.1,1.3,,,,,,,ARES
2014-10-14,16.0,11.5,21.8,1.8,,,,,,,ARES
2014-10-15,18.8,16.6,21.4,5.8,,,,,,,ARES
2014-10-16,17.7,16.0,18.9,13.4,,,,,,,ARES
2014-10-17,19.9,17.0,23.6,0.0,,,,,,,ARES
2014-10-18,20.6,18.6,23.6,0.0,,,,,,,ARES
2014-10-19,18.7,16.4,22.9,0.0,,,,,,,ARES
2014-10-20,18.3,16.0,25.6,0.0,,,,,,,ARES
2014-10-21,17.3,15.4,18.5,0.0,,,,,,,ARES
2014-10-22,17.0,14.3,21.8,0.0,,,,,,,ARES
2014-10-23,18.3,14.0,26.3,0.0,,,,,,,ARES
2014-10-24,19.7,17.2,24.2,0.0,,,,,,,ARES
2014-10-25,17.6,14.5,22.3,0.0,,,,,,,ARES
2014-10-26,19.6,16.4,28.0,0.0,,,,,,,ARES
2014-10-27,18.9,15.4,26.3,0.2,,,,,,,ARES
2014-10-28,19.8,17.8,26.0,0.0,,,,,,,ARES
2014-10-29,18.7,16.6,25.2,0.0,,,,,,,ARES
2014-10-30,19.8,16.2,26.7,0.0,,,,,,,ARES
2014-10-31,20.2,15.8,23.4,5.7,,,,,,,ARES
2014-11-01,16.0,14.6,18.8,0.0,,,,,,,ARES
2014-11-02,14.9,14.2,17.6,2.0,,,,,,,ARES
2014-11-03,14.2,10.1,15.8,27.6,,,,,,,ARES
2014-11-04,11.8,9.8,15.2,12.1,,,,,,,ARES
2014-11-05,13.4,10.6,15.8,5.9,,,,,,,ARES
2014-11-06,13.8,11.4,18.4,5.2,,,,,,,ARES
2014-11-07,14.7,12.7,16.6,1.2,,,,,,,ARES
2014-11-08,13.1,11.0,15.0,13.7,,,,,,,ARES
2014-11-09,11.3,9.8,14.4,0.6,,,,,,,ARES
2014-11-10,12.7,10.0,16.2,6.2,,,,,,,ARES
2014-11-11,13.2,10.9,16.6,12.5,,,,,,,ARES
2014-11-12,13.4,11.3,18.0,7.1,,,,,,,ARES
2014-11-13,15.1,11.5,18.6,7.9,,,,,,,ARES
2014-11-14,12.2,10.6,14.8,10.3,,,,,,,ARES
2014-11-15,12.3,10.8,15.4,9.0,,,,,,,ARES
2014-11-16,12.5,11.0,15.4,8.9,,,,,,,ARES
2014-11-17,12.5,11.0,14.0,5.4,,,,,,,ARES
2014-11-18,12.2,9.8,15.8,11.3,,,,,,,ARES
2014-11-19,12.2,10.0,15.2,0.0,,,,,,,ARES
2014-11-20,15.5,13.3,19.5,3.3,,,,,,,ARES
2014-11-21,16.0,13.0,20.2,11.6,,,,,,,ARES
2014-11-22,14.8,13.1,16.4,50.8,,,,,,,ARES
2014-11-23,12.3,11.0,13.4,13.2,,,,,,,ARES
2014-11-24,13.3,12.6,14.6,0.0,,,,,,,ARES
2014-11-25,12.9,10.3,14.2,0.0,,,,,,,ARES
2014-11-26,9.3,7.4,13.7,0.0,,,,,,,ARES
2014-11-27,11.1,7.0,15.7,1.3,,,,,,,ARES
2014-11-28,12.0,8.4,15.1,4.7,,,,,,,ARES
2014-11-29,11.3,7.6,15.5,0.0,,,,,,,ARES
2014-11-30,15.3,13.6,16.8,0.0,,,,,,,ARES
2014-12-01,13.9,13.2,14.0,0.0,,,,,,,ARES
2014-12-02,13.1,10.9,13.6,3.7,,,,,,,ARES
2014-12-03,11.6,10.0,12.0,2.0,,,,,,,ARES
2014-12-04,10.1,8.6,11.6,4.8,,,,,,,ARES
2014-12-05,9.7,7.6,12.7,5.2,,,,,,,ARES
2014-12-06,10.4,8.6,12.5,4.1,,,,,,,ARES
2014-12-07,11.7,10.0,14.0,0.9,,,,,,,ARES
2014-12-08,11.6,9.5,13.4,0.7,,,,,,,ARES
2014-12-09,11.9,10.6,13.4,0.2,,,,,,,ARES
2014-12-10,12.1,10.5,13.8,3.1,,,,,,,ARES
2014-12-11,11.9,10.8,13.9,0.3,,,,,,,ARES
2014-12-12,11.9,10.5,14.5,28.0,,,,,,,ARES
2014-12-13,9.9,8.3,11.2,3.7,,,,,,,ARES
2014-12-14,11.2,8.7,13.5,0.0,,,,,,,ARES
2014-12-15,9.7,7.2,13.4,16.6,,,,,,,ARES
2014-12-16,13.1,12.0,13.6,4.5,,,,,,,ARES
2014-12-17,12.5,11.0,13.8,0.6,,,,,,,ARES
2014-12-18,12.2,11.3,13.8,0.0,,,,,,,ARES
2014-12-19,11.9,10.8,14.8,3.6,,,,,,,ARES
2014-12-20,12.3,11.0,14.2,1.9,,,,,,,ARES
2014-12-21,11.6,8.7,15.5,0.0,,,,,,,ARES
2014-12-22,7.8,5.4,12.5,0.0,,,,,,,ARES
2014-12-23,9.4,6.5,12.9,0.0,,,,,,,ARES
2014-12-24,13.0,11.4,15.1,0.0,,,,,,,ARES
2014-12-25,11.8,10.2,14.7,0.0,,,,,,,ARES
2014-12-26,10.9,9.3,13.0,1.0,,,,,,,ARES
2014-12-27,11.9,9.5,15.0,7.8,,,,,,,ARES
2014-12-28,11.2,7.3,13.0,0.0,,,,,,,ARES
2014-12-29,6.4,4.0,11.2,0.0,,,,,,,ARES
2014-12-30,5.7,3.0,13.5,0.0,,,,,,,ARES
2014-12-31,7.5,4.2,13.6,0.0,,,,,,,ARES
2015-01-01,7.3,4.0,14.6,0.0,,,,,,,ARES
2015-01-02,8.4,6.0,16.0,0.1,,,,,,,ARES
2015-01-03,12.2,10.4,14.5,0.2,,,,,,,ARES
2015-01-04,11.9,9.8,14.9,0.0,,,,,,,ARES
2015-01-05,10.3,8.5,14.1,0.0,,,,,,,ARES
2015-01-06,10.9,8.7,14.8,0.0,,,,,,,ARES
2015-01-07,10.5,8.2,15.4,0.0,,,,,,,ARES
2015-01-08,11.5,9.0,15.0,0.0,,,,,,,ARES
2015-01-09,11.3,10.1,13.4,0.0,,,,,,,ARES
2015-01-10,10.7,8.2,12.8,2.0,,,,,,,ARES
2015-01-11,11.3,9.4,14.4,0.0,,,,,,,ARES
2015-01-12,10.8,8.5,15.3,0.6,,,,,,,ARES
2015-01-13,12.1,10.2,13.6,13.9,,,,,,,ARES
2015-01-14,11.4,9.5,14.8,2.6,,,,,,,ARES
2015-01-15,11.3,7.1,13.1,31.0,,,,,,,ARES
2015-01-16,8.7,7.0,12.5,2.2,,,,,,,ARES
2015-01-17,7.8,6.9,9.6,2.4,,,,,,,ARES
2015-01-18,8.8,7.2,9.8,9.9,,,,,,,ARES
2015-01-19,9.3,7.3,11.2,4.7,,,,,,,ARES
2015-01-20,8.0,6.9,9.8,6.4,,,,,,,ARES
2015-01-21,9.3,7.8,11.2,7.4,,,,,,,ARES
2015-01-22,9.9,7.0,10.9,3.8,,,,,,,ARES
2015-01-23,10.1,8.8,13.0,2.4,,,,,,,ARES
2015-01-24,11.2,10.3,12.8,0.1,,,,,,,ARES
2015-01-25,9.9,7.6,13.0,0.0,,,,,,,ARES
2015-01-26,7.8,4.0,12.0,0.0,,,,,,,ARES
2015-01-27,10.3,8.5,12.2,0.0,,,,,,,ARES
2015-01-28,10.4,8.8,12.8,1.0,,,,,,,ARES
2015-01-29,11.7,9.8,13.6,19.9,,,,,,,ARES
2015-01-30,12.3,11.6,13.3,17.7,,,,,,,ARES
2015-01-31,9.8,7.6,11.9,9.2,,,,,,,ARES
2015-02-01,8.4,6.2,11.3,8.9,,,,,,,ARES
2015-02-02,9.9,8.0,12.0,9.3,,,,,,,ARES
2015-02-03,9.1,4.1,10.2,9.2,,,,,,,ARES
2015-02-04,6.0,4.6,8.9,5.1,,,,,,,ARES
2015-02-05,6.1,4.8,10.4,9.6,,,,,,,ARES
2015-02-06,6.1,4.6,8.3,1.2,,,,,,,ARES
2015-02-07,7.3,6.0,8.0,0.0,,,,,,,ARES
2015-02-08,7.9,5.6,11.0,0.0,,,,,,,ARES
2015-02-09,9.6,6.9,13.6,0.0,,,,,,,ARES
2015-02-10,7.9,4.5,15.5,0.0,,,,,,,ARES
2015-02-11,7.9,5.0,14.1,2.5,,,,,,,ARES
2015-02-12,8.9,7.6,12.4,1.6,,,,,,,ARES
2015-02-13,10.4,8.4,12.3,5.0,,,,,,,ARES
2015-02-14,11.2,10.0,15.0,7.7,,,,,,,ARES
2015-02-15,11.2,10.1,13.4,1.8,,,,,,,ARES
2015-02-16,10.7,8.0,12.4,3.9,,,,,,,ARES
2015-02-17,9.6,7.6,12.2,0.0,,,,,,,ARES
2015-02-18,8.6,6.6,13.2,0.0,,,,,,,ARES
2015-02-19,7.9,4.5,13.2,1.1,,,,,,,ARES
2015-02-20,11.2,10.2,13.2,12.5,,,,,,,ARES
2015-02-21,10.7,9.8,12.6,0.3,,,,,,,ARES
2015-02-22,10.8,9.0,15.0,6.5,,,,,,,ARES
2015-02-23,11.8,8.2,12.9,5.5,,,,,,,ARES
2015-02-24,9.8,8.1,12.7,1.1,,,,,,,ARES
2015-02-25,11.7,10.5,14.5,5.2,,,,,,,ARES
2015-02-26,10.7,10.0,13.0,3.8,,,,,,,ARES
2015-02-27,10.4,9.0,12.6,0.5,,,,,,,ARES
2015-02-28,12.7,10.8,15.1,5.2,,,,,,,ARES
2015-03-01,14.6,12.9,15.9,16.8,,,,,,,ARES
2015-03-02,13.1,11.6,14.0,8.3,,,,,,,ARES
2015-03-03,10.5,8.7,11.8,3.5,,,,,,,ARES
2015-03-04,9.5,7.5,12.8,0.0,,,,,,,ARES
2015-03-05,9.5,6.2,16.2,0.0,,,,,,,ARES
2015-03-06,10.3,7.2,16.4,0.0,,,,,,,ARES
2015-03-07,11.2,6.6,18.6,0.0,,,,,,,ARES
2015-03-08,10.7,7.0,14.8,0.0,,,7.7,,,,ARES
2015-03-09,10.0,6.5,13.8,0.0,,,,,,,ARES
2015-03-10,10.6,8.9,13.7,0.0,,,,,,,ARES
2015-03-11,10.8,9.8,14.4,0.0,,,,,,,ARES
2015-03-12,11.8,10.0,16.5,4.3,,,,,,,ARES
2015-03-13,10.6,8.8,12.6,0.0,,,,,,,ARES
2015-03-14,9.1,6.4,11.8,0.0,,,,,,,ARES
2015-03-15,9.2,8.0,11.3,0.0,,,,,,,ARES
2015-03-16,8.6,4.7,14.1,0.0,,,,,,,ARES
2015-03-17,10.1,8.0,14.5,0.0,,,,,,,ARES
2015-03-18,11.2,9.5,16.0,0.0,,,,,,,ARES
2015-03-19,12.5,11.4,15.3,0.0,,,,,,,ARES
2015-03-20,11.8,10.0,13.0,0.0,,,,,,,ARES
2015-03-21,10.4,8.7,14.6,0.0,,,,,,,ARES
2015-03-22,11.5,9.5,13.8,0.8,,,,,,,ARES
2015-03-23,9.1,6.7,11.0,2.1,,,,,,,ARES
2015-03-24,10.3,9.4,11.5,1.4,,,,,,,ARES
2015-03-25,10.2,8.2,12.8,2.3,,,,,,,ARES
2015-03-26,11.3,9.5,12.8,4.0,,,,,,,ARES
2015-03-27,12.8,11.4,16.4,0.0,,,,,,,ARES
2015-03-28,12.1,10.9,17.5,0.2,,,8.0,,,,ARES
2015-03-29,13.3,11.4,16.4,0.0,,,,,,,ARES
2015-03-30,12.7,10.0,16.0,0.7,,,,,,,ARES
2015-03-31,12.7,11.8,16.2,0.0,,,,,,,ARES
2015-04-01,12.4,10.2,15.9,0.0,,,,,,,ARES
2015-04-02,11.7,8.5,19.5,0.0,,,,,,,ARES
2015-04-03,11.9,9.7,15.9,0.0,,,,,,,ARES
2015-04-04,11.7,10.2,17.2,0.0,,,,,,,ARES
2015-04-05,12.8,9.4,20.3,0.0,,,,,,,ARES
2015-04-06,12.8,10.2,19.5,0.0,,,,,,,ARES
2015-04-07,13.4,10.0,21.0,0.0,,,,,,,ARES
2015-04-08,16.3,12.6,23.2,4.5,,,,,,,ARES
2015-04-09,13.3,11.8,15.7,0.9,,,,,,,ARES
2015-04-10,12.8,11.8,16.0,0.0,,,,,,,ARES
2015-04-11,13.9,11.8,17.4,0.0,,,,,,,ARES
2015-04-12,13.9,10.0,22.4,0.0,,,,,,,ARES
2015-04-13,16.6,12.4,22.5,0.0,,,,,,,ARES
2015-04-14,20.8,15.0,26.1,0.0,,,,,,,ARES
2015-04-15,15.9,14.8,20.5,7.7,,,,,,,ARES
2015-04-16,13.9,12.3,14.8,1.2,,,7.7,,,,ARES
2015-04-17,12.3,10.2,14.6,3.9,,,,,,,ARES
2015-04-18,11.9,10.0,15.8,1.0,,,,,,,ARES
2015-04-19,12.3,11.0,16.5,0.0,,,,,,,ARES
2015-04-20,12.3,8.4,16.9,0.0,,,,,,,ARES
2015-04-21,14.9,10.8,22.8,7.1,,,,,,,ARES
2015-04-22,14.4,11.9,16.8,0.0,,,,,,,ARES
2015-04-23,13.7,10.2,19.0,2.0,,,,,,,ARES
2015-04-24,14.1,12.5,19.0,3.8,,,,,,,ARES
2015-04-25,15.0,13.2,18.3,16.4,,,,,,,ARES
2015-04-26,13.8,11.9,17.2,8.8,,,,,,,ARES
2015-04-27,13.0,10.9,15.6,0.8,,,,,,,ARES
2015-04-28,11.9,8.6,15.7,0.0,,,,,,,ARES
2015-04-29,13.8,11.2,16.6,0.7,,,,,,,ARES
2015-04-30,16.2,14.6,19.9,6.7,,,,,,,ARES
2015-05-01,16.8,15.3,19.6,2.5,,,,,,,ARES
2015-05-02,18.0,15.9,18.8,6.3,,,,,,,ARES
2015-05-03,16.5,14.4,20.2,5.3,,,,,,,ARES
2015-05-04,15.6,12.4,21.8,7.7,,,,,,,ARES
2015-05-05,13.0,10.5,16.9,0.0,,,,,,,ARES
2015-05-06,12.5,10.4,16.5,0.6,,,,,,,ARES
2015-05-07,14.7,11.0,21.4,2.6,,,,,,,ARES
2015-05-08,16.3,15.0,20.2,0.0,,,,,,,ARES
2015-05-09,14.9,12.4,18.0,0.0,,,,,,,ARES
2015-05-10,14.1,12.5,17.4,0.0,,,,,,,ARES
2015-05-11,13.9,12.2,17.5,0.0,,,,,,,ARES
2015-05-12,14.9,13.0,25.9,0.0,,,,,,,ARES
2015-05-13,17.8,15.2,24.6,0.9,,,,,,,ARES
2015-05-14,15.5,13.3,17.9,0.0,,,,,,,ARES
2015-05-15,14.3,12.6,17.5,0.0,,,,,,,ARES
2015-05-16,15.3,14.0,17.8,0.0,,,,,,,ARES
2015-05-17,15.9,14.0,19.1,0.0,,,,,,,ARES
2015-05-18,14.4,11.6,17.4,0.3,,,,,,,ARES
2015-05-19,13.3,11.7,15.6,0.0,,,,,,,ARES
2015-05-20,13.3,12.2,15.8,0.0,,,,,,,ARES
2015-05-21,13.3,11.0,17.5,0.0,,,,,,,ARES
2015-05-22,13.4,11.4,17.8,0.0,,,,,,,ARES
2015-05-23,14.3,12.4,16.7,0.0,,,,,,,ARES
2015-05-24,14.9,13.5,17.1,0.0,,,,,,,ARES
2015-05-25,15.1,13.4,17.9,0.0,,,,,,,ARES
2015-05-26,14.6,12.5,17.5,0.0,,,,,,,ARES
2015-05-27,15.7,13.7,20.3,0.0,,,,,,,ARES
2015-05-28,15.8,13.0,19.0,0.0,,,,,,,ARES
2015-05-29,14.4,12.6,18.0,0.0,,,,,,,ARES
2015-05-30,15.9,13.5,21.0,0.0,,,,,,,ARES
2015-05-31,16.3,14.6,18.4,3.3,,,,,,,ARES
2015-06-01,15.3,12.0,18.8,0.0,,,,,,,ARES
2015-06-02,16.5,12.0,21.4,0.0,,,,,,,ARES
2015-06-03,16.9,15.2,19.5,0.0,,,,,,,ARES
2015-06-04,17.8,15.2,22.4,0.0,,,,,,,ARES
2015-06-05,16.4,14.9,20.5,0.0,,,,,,,ARES
2015-06-06,16.8,14.0,21.2,0.0,,,,,,,ARES
2015-06-07,18.9,15.0,24.8,0.0,,,,,,,ARES
2015-06-08,19.3,16.5,24.4,0.0,,,,,,,ARES
2015-06-09,17.6,14.4,25.0,0.0,,,,,,,ARES
2015-06-10,15.1,13.2,18.6,0.0,,,,,,,ARES
2015-06-11,15.0,12.0,18.7,0.0,,,,,,,ARES
2015-06-12,15.5,12.6,20.4,0.0,,,,,,,ARES
2015-06-13,15.3,12.4,19.5,1.4,,,,,,,ARES
2015-06-14,15.8,13.2,19.4,0.0,,,,,,,ARES
2015-06-15,15.8,13.3,18.8,0.0,,,,,,,ARES
2015-06-16,15.4,12.8,17.5,0.0,,,,,,,ARES
2015-06-17,16.7,13.6,20.0,0.0,,,,,,,ARES
2015-06-18,17.4,15.0,20.1,0.0,,,,,,,ARES
2015-06-19,17.7,15.0,20.8,0.0,,,,,,,ARES
2015-06-20,18.1,14.2,21.8,0.0,,,,,,,ARES
2015-06-21,21.0,15.4,25.6,0.0,,,,,,,ARES
2015-06-22,18.5,16.6,22.2,0.0,,,,,,,ARES
2015-06-23,17.6,15.6,20.6,0.0,,,,,,,ARES
2015-06-24,18.1,15.7,21.2,0.0,,,,,,,ARES
2015-06-25,17.4,14.9,20.3,0.0,,,,,,,ARES
2015-06-26,18.4,15.4,22.3,0.0,,,,,,,ARES
2015-06-27,18.0,16.3,20.8,0.0,,,,,,,ARES
2015-06-28,18.1,16.5,21.1,0.0,,,,,,,ARES
2015-06-29,20.0,16.0,27.8,0.0,,,,,,,ARES
2015-06-30,19.7,16.0,22.4,0.0,,,,,,,ARES
2015-07-01,19.3,16.3,24.3,3.6,,,,,,,ARES
2015-07-02,18.1,14.8,21.8,0.0,,,,,,,ARES
2015-07-03,20.2,15.6,26.7,0.0,,,,,,,ARES
2015-07-04,18.8,16.2,21.3,0.0,,,,,,,ARES
2015-07-05,18.2,15.8,21.9,0.0,,,,,,,ARES
2015-07-06,18.6,14.4,22.0,0.0,,,,,,,ARES
2015-07-07,18.8,16.9,21.5,1.2,,,,,,,ARES
2015-07-08,18.2,16.0,20.9,0.0,,,,,,,ARES
2015-07-09,22.5,17.0,29.0,0.0,,,,,,,ARES
2015-07-10,20.1,17.8,23.4,0.0,,,,,,,ARES
2015-07-11,18.6,16.5,21.8,0.0,,,,,,,ARES
2015-07-12,18.2,16.3,21.0,0.0,,,,,,,ARES
2015-07-13,18.4,16.6,21.6,0.0,,,,,,,ARES
2015-07-14,18.8,16.0,22.5,0.0,,,,,,,ARES
2015-07-15,19.8,16.7,24.0,0.0,,,,,,,ARES
2015-07-16,20.9,17.1,25.5,0.0,,,,,,,ARES
2015-07-17,19.8,18.4,22.2,0.4,,,,,,,ARES
2015-07-18,21.3,17.8,25.4,0.0,,,,,,,ARES
2015-07-19,22.5,18.7,26.5,0.0,,,,,,,ARES
2015-07-20,22.3,20.0,26.5,0.0,,,,,,,ARES
2015-07-21,20.6,17.7,24.9,0.0,,,,,,,ARES
2015-07-22,19.1,16.3,22.3,0.0,,,,,,,ARES
2015-07-23,19.8,15.8,24.0,0.6,,,,,,,ARES
2015-07-24,19.2,16.7,21.2,0.2,,,,,,,ARES
2015-07-25,18.4,14.6,21.5,0.0,,,,,,,ARES
2015-07-26,20.6,16.8,23.8,0.8,,,,,,,ARES
2015-07-27,20.7,17.6,23.7,0.0,,,,,,,ARES
2015-07-28,21.1,17.4,25.1,5.6,,,,,,,ARES
2015-07-29,18.9,17.0,22.0,1.0,,,,,,,ARES
2015-07-30,18.4,16.6,21.9,0.0,,,,,,,ARES
2015-07-31,17.3,16.0,19.2,0.0,,,,,,,ARES
2015-08-01,18.7,14.6,22.1,0.0,,,,,,,ARES
2015-08-02,20.3,16.9,23.1,0.0,,,,,,,ARES
2015-08-03,19.4,16.4,22.9,0.1,,,,,,,ARES
2015-08-04,17.9,14.1,21.6,0.0,,,,,,,ARES
2015-08-05,18.7,14.6,23.4,0.0,,,,,,,ARES
2015-08-06,19.2,17.2,22.8,0.0,,,,,,,ARES
2015-08-07,18.1,16.0,21.3,0.4,,,,,,,ARES
2015-08-08,17.5,15.6,19.8,0.0,,,,,,,ARES
2015-08-09,18.7,16.1,21.3,0.0,,,,,,,ARES
2015-08-10,18.8,15.8,23.1,0.0,,,,,,,ARES
2015-08-11,19.3,17.9,22.6,0.0,,,,,,,ARES
2015-08-12,20.8,17.5,25.4,6.4,,,,,,,ARES
2015-08-13,16.3,14.7,17.6,9.2,,,,,,,ARES
2015-08-14,16.8,15.8,18.4,1.2,,,,,,,ARES
2015-08-15,18.0,15.9,21.4,0.4,,,,,,,ARES
2015-08-16,18.3,16.8,20.6,5.2,,,,,,,ARES
2015-08-17,19.1,17.3,22.7,0.0,,,,,,,ARES
2015-08-18,18.9,16.7,21.7,0.0,,,,,,,ARES
2015-08-19,18.5,15.8,21.9,0.0,,,,,,,ARES
2015-08-20,19.2,15.3,22.9,0.0,,,,,,,ARES
2015-08-21,20.1,18.3,23.0,0.0,,,,,,,ARES
2015-08-22,18.3,16.2,23.3,5.8,,,,,,,ARES
2015-08-23,17.3,15.7,21.1,4.0,,,,,,,ARES
2015-08-24,17.8,14.8,21.2,0.0,,,,,,,ARES
2015-08-25,20.3,17.2,23.8,0.0,,,,,,,ARES
2015-08-26,19.1,15.6,23.1,31.8,,,,,,,ARES
2015-08-27,19.3,15.8,24.5,29.6,,,,,,,ARES
2015-08-28,18.2,16.2,20.4,0.8,,,,,,,ARES
2015-08-29,21.6,18.4,25.6,0.0,,,,,,,ARES
2015-08-30,20.2,18.3,24.3,0.4,,,,,,,ARES
2015-08-31,18.2,16.6,19.2,2.6,,,,,,,ARES
2015-09-01,17.8,15.9,20.6,0.0,,,,,,,ARES
2015-09-02,17.1,15.6,18.7,0.0,,,,,,,ARES
2015-09-03,16.2,14.8,18.4,0.0,,,,,,,ARES
2015-09-04,16.7,14.8,19.3,0.0,,,,,,,ARES
2015-09-05,17.9,14.4,21.5,0.0,,,,,,,ARES
2015-09-06,18.6,13.4,23.9,0.0,,,,,,,ARES
2015-09-07,19.4,14.8,25.6,0.0,,,6.4,,,,ARES
2015-09-08,18.1,15.3,24.9,0.2,,,6.7,,,,ARES
2015-09-09,17.7,16.0,22.2,0.8,,,11.5,,,,ARES
2015-09-10,17.3,15.2,20.2,0.0,,,5.6,,,,ARES
