time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,municipio
2020-12-31,8.4,6.4,10.3,,,334.0,8.0,33.3,1017.2,,A_GUARDA
2021-01-01,5.9,3.9,8.6,,,8.0,4.1,24.1,1017.2,,A_GUARDA
2021-01-02,4.8,1.6,8.7,,,30.0,3.9,18.5,1019.9,,A_GUARDA
2021-01-03,4.4,1.3,8.2,,,46.0,3.8,18.5,1020.2,,A_GUARDA
2021-01-04,3.9,1.4,7.4,,,68.0,3.5,16.7,1015.6,,A_GUARDA
2021-01-05,2.4,-1.6,7.7,,,66.0,4.7,16.7,1014.2,,A_GUARDA
2021-01-06,3.0,-1.2,9.1,,,73.0,5.7,20.4,1014.1,,A_GUARDA
2021-01-07,3.0,-0.9,9.0,,,56.0,5.5,20.4,1014.2,,A_GUARDA
2021-01-08,3.0,-0.9,8.5,,,43.0,6.5,24.1,1012.6,,A_GUARDA
2021-01-09,4.1,-0.1,8.9,,,31.0,6.8,33.3,1010.1,,A_GUARDA
2021-01-10,6.5,3.4,11.0,,,30.0,6.2,27.8,1016.8,,A_GUARDA
2021-01-11,4.1,0.7,9.4,,,44.0,5.7,20.4,1026.0,,A_GUARDA
2021-01-12,3.5,-0.6,9.4,,,78.0,4.8,16.7,1031.5,,A_GUARDA
2021-01-13,3.9,-0.5,9.6,,,59.0,4.8,16.7,1032.5,,A_GUARDA
2021-01-14,5.9,1.1,10.7,,,61.0,4.1,14.8,1031.9,,A_GUARDA
2021-01-15,6.7,3.8,11.9,,,63.0,4.4,14.8,1031.0,,A_GUARDA
2021-01-16,5.1,1.0,11.1,,,65.0,4.8,14.8,1031.1,,A_GUARDA
2021-01-17,6.0,1.3,12.1,,,70.0,4.4,14.8,1030.8,,A_GUARDA
2021-01-18,6.8,2.3,12.5,,,83.0,4.5,16.7,1027.3,,A_GUARDA
2021-01-19,8.6,4.9,12.7,,,168.0,11.3,46.3,1019.1,,A_GUARDA
2021-01-20,12.2,10.9,13.0,,,243.0,18.0,59.3,1004.5,,A_GUARDA
2021-01-21,13.1,11.6,14.2,,,254.0,16.5,48.2,1009.7,,A_GUARDA
2021-01-22,11.3,9.6,12.6,,,308.0,16.7,57.4,1012.8,,A_GUARDA
2021-01-23,12.4,11.0,13.8,,,286.0,16.5,44.5,1012.8,,A_GUARDA
2021-01-24,12.1,10.7,13.2,,,304.0,7.7,40.8,1015.6,,A_GUARDA
2021-01-25,13.5,12.8,14.1,,,286.0,10.6,37.0,1014.4,,A_GUARDA
2021-01-26,14.4,13.9,14.9,,,159.0,3.6,16.7,1023.5,,A_GUARDA
2021-01-27,13.9,13.2,14.9,,,145.0,3.2,14.8,1027.6,,A_GUARDA
2021-01-28,13.6,12.9,14.3,,,229.0,5.8,24.1,1024.8,,A_GUARDA
2021-01-29,13.7,13.0,14.2,,,206.0,8.9,42.6,1020.9,,A_GUARDA
2021-01-30,12.4,11.6,13.3,,,305.0,16.7,42.6,1017.0,,A_GUARDA
2021-01-31,13.3,11.7,14.4,,,309.0,12.9,35.2,1017.5,,A_GUARDA
2021-02-01,13.6,13.0,14.2,,,284.0,8.7,33.3,1018.5,,A_GUARDA
2021-02-02,14.0,13.7,14.6,,,229.0,15.8,53.7,1014.0,,A_GUARDA
2021-02-03,12.6,10.8,13.7,,,238.0,13.3,44.5,1010.8,,A_GUARDA
2021-02-04,10.9,7.6,13.7,,,103.0,5.0,29.6,1009.9,,A_GUARDA
2021-02-05,9.8,6.4,13.2,,,52.0,5.7,27.8,1006.4,,A_GUARDA
2021-02-06,10.5,6.3,13.3,,,1.0,8.7,37.0,1007.5,,A_GUARDA
2021-02-07,7.3,3.7,10.5,,,303.0,8.6,35.2,1009.2,,A_GUARDA
2021-02-08,11.2,9.8,12.4,,,287.0,16.0,44.5,1004.5,,A_GUARDA
2021-02-09,11.5,10.6,12.2,,,254.0,18.6,50.0,1001.2,,A_GUARDA
2021-02-10,11.2,9.3,12.9,,,200.0,9.2,46.3,1011.4,,A_GUARDA
2021-02-11,13.7,11.8,14.9,,,221.0,10.4,38.9,1016.2,,A_GUARDA
2021-02-12,12.4,10.4,15.0,,,312.0,5.5,20.4,1022.8,,A_GUARDA
2021-02-13,12.4,10.4,14.4,,,164.0,5.0,24.1,1026.5,,A_GUARDA
2021-02-14,13.5,11.2,17.3,,,199.0,7.3,29.6,1025.2,,A_GUARDA
2021-02-15,14.1,10.3,18.8,,,208.0,8.1,29.6,1024.4,,A_GUARDA
2021-02-16,13.0,10.2,14.4,,,229.0,8.3,37.0,1024.0,,A_GUARDA
2021-02-17,11.6,8.5,13.6,,,185.0,9.3,42.6,1019.8,,A_GUARDA
2021-02-18,12.4,10.3,13.9,,,241.0,9.8,48.2,1015.4,,A_GUARDA
2021-02-19,13.4,10.4,15.3,,,207.0,14.8,51.8,1012.0,,A_GUARDA
2021-02-20,13.7,9.2,15.9,,,205.0,17.0,57.4,1003.7,,A_GUARDA
2021-02-21,8.9,6.9,11.8,,,48.0,4.3,20.4,1008.7,,A_GUARDA
2021-02-22,9.1,3.6,14.4,,,104.0,6.2,27.8,1019.9,,A_GUARDA
2021-02-23,13.7,9.9,16.2,,,166.0,8.9,33.3,1025.8,,A_GUARDA
2021-02-24,14.2,11.9,17.6,,,193.0,9.6,38.9,1025.7,,A_GUARDA
2021-02-25,11.3,8.6,14.2,,,349.0,4.6,24.1,1026.8,,A_GUARDA
2021-02-26,13.0,9.3,17.7,,,54.0,4.9,20.4,1027.2,,A_GUARDA
2021-02-27,13.2,9.1,18.9,,,57.0,5.8,18.5,1024.6,,A_GUARDA
2021-02-28,11.6,8.3,17.2,,,67.0,6.0,20.4,1018.3,,A_GUARDA
2021-03-01,11.4,8.1,14.5,,,199.0,7.1,31.5,1017.5,,A_GUARDA
2021-03-02,11.8,8.6,14.6,,,14.0,4.1,20.4,1024.6,,A_GUARDA
2021-03-03,12.1,7.0,17.6,,,77.0,5.4,18.5,1026.2,,A_GUARDA
2021-03-04,12.6,10.6,15.4,,,73.0,5.2,18.5,1018.6,,A_GUARDA
2021-03-05,13.8,10.4,18.7,,,59.0,5.5,20.4,1015.8,,A_GUARDA
2021-03-06,11.9,8.7,16.4,,,52.0,6.9,24.1,1019.8,,A_GUARDA
2021-03-07,10.1,6.6,14.6,,,26.0,6.7,31.5,1018.3,,A_GUARDA
2021-03-08,10.0,5.7,15.2,,,31.0,6.8,31.5,1017.8,,A_GUARDA
2021-03-09,8.7,4.4,13.2,,,29.0,6.8,25.9,1022.1,,A_GUARDA
2021-03-10,9.3,3.9,13.2,,,74.0,4.5,18.5,1024.9,,A_GUARDA
2021-03-11,12.3,10.0,13.9,,,321.0,5.8,24.1,1026.0,,A_GUARDA
2021-03-12,10.7,7.8,14.2,,,9.0,4.5,25.9,1027.2,,A_GUARDA
2021-03-13,10.4,6.9,14.2,,,15.0,4.6,24.1,1027.6,,A_GUARDA
2021-03-14,10.9,6.8,15.1,,,37.0,5.2,27.8,1029.5,,A_GUARDA
2021-03-15,12.6,7.2,18.0,,,50.0,7.0,24.1,1026.6,,A_GUARDA
2021-03-16,14.2,8.9,20.0,,,68.0,7.9,25.9,1026.0,,A_GUARDA
2021-03-17,15.3,9.5,21.5,,,67.0,7.6,27.8,1024.9,,A_GUARDA
2021-03-18,13.7,9.2,18.2,,,61.0,7.5,31.5,1022.6,,A_GUARDA
2021-03-19,12.2,7.4,17.0,,,58.0,8.8,37.0,1020.2,,A_GUARDA
2021-03-20,11.4,7.7,15.8,,,48.0,7.9,31.5,1021.8,,A_GUARDA
2021-03-21,9.8,5.6,14.7,,,50.0,7.4,27.8,1025.1,,A_GUARDA
2021-03-22,10.7,4.9,17.3,,,54.0,7.7,24.1,1021.9,,A_GUARDA
2021-03-23,10.3,6.2,15.1,,,31.0,6.8,25.9,1023.9,,A_GUARDA
2021-03-24,9.8,5.6,14.7,,,20.0,5.5,25.9,1026.9,,A_GUARDA
2021-03-25,10.0,5.3,14.8,,,36.0,5.2,33.3,1025.2,,A_GUARDA
2021-03-26,10.5,6.3,14.9,,,30.0,5.8,25.9,1025.7,,A_GUARDA
2021-03-27,11.9,6.0,18.4,,,42.0,7.2,25.9,1024.8,,A_GUARDA
2021-03-28,15.2,8.1,22.2,,,62.0,7.2,24.1,1023.7,,A_GUARDA
2021-03-29,15.8,12.1,20.6,,,60.0,6.1,22.2,1021.5,,A_GUARDA
2021-03-30,17.2,12.2,23.4,,,58.0,6.3,24.1,1020.6,,A_GUARDA
2021-03-31,19.6,14.3,26.9,,,106.0,6.9,24.1,1012.9,,A_GUARDA
2021-04-01,15.8,13.2,17.9,,,209.0,5.2,31.5,1012.4,,A_GUARDA
2021-04-02,13.9,12.0,16.3,,,22.0,3.6,24.1,1017.9,,A_GUARDA
2021-04-03,14.7,11.2,19.0,,,6.0,3.7,22.2,1016.3,,A_GUARDA
2021-04-04,15.0,10.4,20.0,,,40.0,5.6,20.4,1016.1,,A_GUARDA
2021-04-05,14.3,9.1,20.0,,,23.0,5.5,20.4,1017.3,,A_GUARDA
2021-04-06,13.3,8.6,18.3,,,27.0,5.6,25.9,1015.2,,A_GUARDA
2021-04-07,13.9,8.8,20.1,,,96.0,7.1,24.1,1014.8,,A_GUARDA
2021-04-08,13.9,10.3,18.0,,,70.0,5.7,24.1,1018.4,,A_GUARDA
2021-04-09,13.6,10.1,17.5,,,96.0,5.6,25.9,1015.5,,A_GUARDA
2021-04-10,14.0,12.5,15.8,,,324.0,4.7,24.1,1011.6,,A_GUARDA
2021-04-11,14.1,10.6,18.3,,,33.0,6.2,27.8,1016.1,,A_GUARDA
2021-04-12,14.1,9.6,19.3,,,95.0,8.6,33.3,1021.4,,A_GUARDA
2021-04-13,14.5,11.7,16.4,,,85.0,5.9,24.1,1019.8,,A_GUARDA
2021-04-14,16.4,12.9,20.3,,,53.0,5.8,22.2,1015.9,,A_GUARDA
2021-04-15,16.8,12.6,22.0,,,60.0,7.3,24.1,1014.1,,A_GUARDA
2021-04-16,15.3,9.6,20.5,,,68.0,6.5,24.1,1016.5,,A_GUARDA
2021-04-17,14.4,9.1,20.2,,,66.0,6.6,22.2,1019.3,,A_GUARDA
2021-04-18,14.3,7.9,21.0,,,55.0,5.6,22.2,1020.4,,A_GUARDA
2021-04-19,14.2,11.2,17.7,,,32.0,3.4,20.4,1019.5,,A_GUARDA
2021-04-20,13.6,11.2,16.1,,,15.0,3.7,24.1,1016.4,,A_GUARDA
2021-04-21,12.8,10.4,15.5,,,86.0,4.1,25.9,1011.8,,A_GUARDA
2021-04-22,14.5,11.8,17.6,,,29.0,3.9,20.4,1012.7,,A_GUARDA
2021-04-23,15.4,11.8,19.3,,,105.0,5.3,27.8,1011.6,,A_GUARDA
2021-04-24,16.8,14.1,20.8,,,136.0,5.4,37.0,1010.5,,A_GUARDA
2021-04-25,15.9,13.5,18.7,,,101.0,3.8,18.5,1008.7,,A_GUARDA
2021-04-26,15.2,12.0,18.5,,,30.0,4.8,22.2,1007.3,,A_GUARDA
2021-04-27,14.5,10.6,18.3,,,23.0,5.4,25.9,1006.8,,A_GUARDA
2021-04-28,14.5,11.8,17.9,,,4.0,6.9,33.3,1007.5,,A_GUARDA
2021-04-29,12.1,7.7,16.0,,,1.0,6.2,37.0,1011.0,,A_GUARDA
2021-04-30,12.0,6.8,16.6,,,18.0,7.6,40.8,1013.1,,A_GUARDA
2021-05-01,11.4,7.2,15.6,,,2.0,6.9,38.9,1017.4,,A_GUARDA
2021-05-02,11.1,5.1,16.3,,,23.0,6.5,35.2,1019.7,,A_GUARDA
2021-05-03,12.9,7.1,18.7,,,23.0,6.7,31.5,1019.9,,A_GUARDA
2021-05-04,12.6,5.9,17.8,,,8.0,6.9,35.2,1020.7,,A_GUARDA
2021-05-05,14.7,10.4,18.5,,,358.0,6.0,31.5,1020.5,,A_GUARDA
2021-05-06,14.8,11.1,18.2,,,8.0,4.2,22.2,1020.4,,A_GUARDA
2021-05-07,15.6,12.4,19.0,,,7.0,3.3,20.4,1020.5,,A_GUARDA
2021-05-08,15.4,10.9,19.4,,,199.0,4.4,24.1,1013.9,,A_GUARDA
2021-05-09,14.3,12.6,16.0,,,249.0,8.1,33.3,1006.3,,A_GUARDA
2021-05-10,12.7,11.0,14.3,,,305.0,8.0,31.5,1011.7,,A_GUARDA
2021-05-11,13.1,10.0,15.5,,,305.0,8.9,33.3,1020.1,,A_GUARDA
2021-05-12,14.8,13.4,16.4,,,295.0,11.9,46.3,1020.4,,A_GUARDA
2021-05-13,15.0,13.1,16.8,,,302.0,9.4,38.9,1018.7,,A_GUARDA
2021-05-14,13.9,8.7,17.3,,,354.0,4.2,20.4,1020.9,,A_GUARDA
2021-05-15,16.3,14.7,17.5,,,272.0,7.6,27.8,1018.1,,A_GUARDA
2021-05-16,16.8,12.9,18.2,,,313.0,7.9,27.8,1018.8,,A_GUARDA
2021-05-17,14.2,9.6,18.2,,,6.0,5.4,24.1,1022.3,,A_GUARDA
2021-05-18,15.8,12.2,18.2,,,306.0,7.5,29.6,1022.3,,A_GUARDA
2021-05-19,14.7,9.7,19.7,,,355.0,6.6,27.8,1025.6,,A_GUARDA
2021-05-20,15.5,10.6,20.0,,,349.0,7.6,31.5,1023.3,,A_GUARDA
2021-05-21,15.1,12.3,17.3,,,340.0,6.0,25.9,1020.6,,A_GUARDA
2021-05-22,13.3,10.4,16.4,,,326.0,5.7,31.5,1020.3,,A_GUARDA
2021-05-23,13.0,7.7,16.9,,,350.0,6.2,27.8,1022.5,,A_GUARDA
2021-05-24,15.3,11.9,17.5,,,330.0,8.7,31.5,1024.3,,A_GUARDA
2021-05-25,15.0,9.4,20.5,,,353.0,7.7,33.3,1025.3,,A_GUARDA
2021-05-26,16.3,12.1,20.0,,,0.0,7.8,29.6,1018.9,,A_GUARDA
2021-05-27,15.5,10.9,19.3,,,327.0,8.4,33.3,1016.4,,A_GUARDA
2021-05-28,15.4,11.5,18.9,,,331.0,7.4,31.5,1017.8,,A_GUARDA
2021-05-29,15.8,11.7,20.1,,,337.0,7.5,31.5,1020.1,,A_GUARDA
2021-05-30,16.3,12.9,20.6,,,338.0,5.6,24.1,1016.4,,A_GUARDA
2021-05-31,16.1,12.3,19.4,,,247.0,5.0,22.2,1012.0,,A_GUARDA
2021-06-01,16.2,14.2,18.4,,,195.0,3.8,20.4,1012.5,,A_GUARDA
2021-06-02,14.7,12.4,18.0,,,90.0,4.0,22.2,1015.7,,A_GUARDA
2021-06-03,14.5,10.1,19.0,,,349.0,7.8,42.6,1021.4,,A_GUARDA
2021-06-04,15.0,9.3,19.8,,,347.0,8.8,40.8,1024.0,,A_GUARDA
2021-06-05,16.2,11.1,20.7,,,350.0,8.6,35.2,1023.0,,A_GUARDA
2021-06-06,16.0,11.6,20.5,,,324.0,7.8,31.5,1022.4,,A_GUARDA
2021-06-07,15.5,11.3,19.5,,,316.0,7.7,31.5,1021.4,,A_GUARDA
2021-06-08,15.5,11.1,19.9,,,333.0,7.9,31.5,1022.2,,A_GUARDA
2021-06-09,17.8,12.2,22.9,,,332.0,8.3,35.2,1021.6,,A_GUARDA
2021-06-10,17.9,14.2,21.6,,,322.0,7.2,33.3,1018.3,,A_GUARDA
2021-06-11,19.2,14.7,24.2,,,311.0,5.5,27.8,1015.0,,A_GUARDA
2021-06-12,23.9,18.6,29.0,,,54.0,6.1,22.2,1015.6,,A_GUARDA
2021-06-13,21.8,18.3,25.4,,,60.0,5.4,24.1,1018.8,,A_GUARDA
2021-06-14,20.3,16.3,24.1,,,51.0,4.6,27.8,1018.9,,A_GUARDA
2021-06-15,21.8,16.9,26.6,,,25.0,6.0,22.2,1014.9,,A_GUARDA
2021-06-16,19.5,17.3,21.9,,,296.0,5.9,27.8,1011.8,,A_GUARDA
2021-06-17,17.1,15.0,19.4,,,304.0,5.1,29.6,1011.4,,A_GUARDA
2021-06-18,17.0,13.9,20.8,,,356.0,4.2,37.0,1012.6,,A_GUARDA
2021-06-19,15.7,12.4,18.4,,,328.0,4.9,25.9,1016.0,,A_GUARDA
2021-06-20,16.0,14.6,17.6,,,242.0,9.9,40.8,1010.9,,A_GUARDA
2021-06-21,16.2,13.8,19.3,,,281.0,6.6,27.8,1014.1,,A_GUARDA
2021-06-22,17.5,12.2,22.4,,,1.0,6.1,25.9,1019.7,,A_GUARDA
2021-06-23,18.2,12.3,23.7,,,37.0,7.5,31.5,1021.5,,A_GUARDA
2021-06-24,20.4,14.0,26.2,,,53.0,8.3,29.6,1019.8,,A_GUARDA
2021-06-25,21.4,16.4,26.5,,,55.0,7.1,22.2,1017.7,,A_GUARDA
2021-06-26,16.8,13.5,19.9,,,339.0,5.2,18.5,1016.6,,A_GUARDA
2021-06-27,16.3,13.6,19.0,,,356.0,6.8,29.6,1019.2,,A_GUARDA
2021-06-28,15.7,11.5,19.7,,,352.0,8.6,35.2,1022.3,,A_GUARDA
2021-06-29,15.9,11.0,20.5,,,355.0,8.8,37.0,1021.3,,A_GUARDA
2021-06-30,15.8,11.1,19.8,,,332.0,8.5,35.2,1018.3,,A_GUARDA
2021-07-01,16.0,12.3,19.6,,,323.0,7.1,29.6,1018.9,,A_GUARDA
2021-07-02,16.9,13.6,20.4,,,271.0,5.1,20.4,1018.7,,A_GUARDA
2021-07-03,18.8,16.6,21.4,,,251.0,3.7,14.8,1019.2,,A_GUARDA
2021-07-04,18.2,16.2,20.8,,,173.0,5.5,25.9,1019.6,,A_GUARDA
2021-07-05,18.9,16.0,21.4,,,227.0,6.0,25.9,1016.7,,A_GUARDA
2021-07-06,17.1,14.6,20.0,,,266.0,4.1,20.4,1017.6,,A_GUARDA
2021-07-07,16.7,13.2,20.2,,,351.0,5.4,29.6,1022.3,,A_GUARDA
2021-07-08,17.3,12.0,22.2,,,338.0,7.4,40.8,1024.3,,A_GUARDA
2021-07-09,18.4,12.8,23.7,,,328.0,7.9,35.2,1020.8,,A_GUARDA
2021-07-10,20.1,14.7,25.2,,,329.0,7.2,33.3,1017.9,,A_GUARDA
2021-07-11,18.5,15.1,22.0,,,330.0,9.2,38.9,1016.2,,A_GUARDA
2021-07-12,16.4,13.0,19.9,,,345.0,7.9,33.3,1022.5,,A_GUARDA
2021-07-13,16.8,12.0,21.1,,,343.0,8.4,33.3,1024.7,,A_GUARDA
2021-07-14,20.1,14.2,25.8,,,2.0,6.5,31.5,1020.1,,A_GUARDA
2021-07-15,23.4,17.8,29.4,,,38.0,7.1,25.9,1016.5,,A_GUARDA
2021-07-16,25.7,20.6,31.4,,,58.0,7.6,24.1,1015.9,,A_GUARDA
2021-07-17,23.4,17.8,28.0,,,43.0,7.2,24.1,1016.3,,A_GUARDA
2021-07-18,18.2,15.6,20.4,,,312.0,6.9,25.9,1019.1,,A_GUARDA
2021-07-19,17.7,15.3,20.5,,,313.0,7.2,29.6,1016.7,,A_GUARDA
2021-07-20,17.8,15.3,20.5,,,329.0,7.6,31.5,1017.2,,A_GUARDA
2021-07-21,17.4,14.3,20.9,,,317.0,7.5,29.6,1019.1,,A_GUARDA
2021-07-22,16.7,13.4,20.2,,,327.0,5.9,25.9,1018.3,,A_GUARDA
2021-07-23,17.9,14.9,21.3,,,316.0,3.8,22.2,1016.6,,A_GUARDA
2021-07-24,18.1,15.5,21.4,,,208.0,4.4,20.4,1017.3,,A_GUARDA
2021-07-25,18.0,15.5,20.7,,,99.0,3.6,20.4,1015.4,,A_GUARDA
2021-07-26,18.2,13.9,22.5,,,334.0,6.3,31.5,1016.9,,A_GUARDA
2021-07-27,18.7,14.2,23.1,,,326.0,8.2,38.9,1016.9,,A_GUARDA
2021-07-28,19.6,14.1,25.1,,,334.0,7.9,38.9,1015.6,,A_GUARDA
2021-07-29,18.1,13.7,21.9,,,335.0,8.3,38.9,1015.2,,A_GUARDA
2021-07-30,17.3,13.4,21.3,,,353.0,7.2,33.3,1018.0,,A_GUARDA
2021-07-31,17.2,12.8,21.3,,,341.0,8.9,37.0,1020.1,,A_GUARDA
2021-08-01,16.6,12.1,19.9,,,9.0,6.9,35.2,1019.1,,A_GUARDA
2021-08-02,19.3,16.2,23.6,,,30.0,5.9,29.6,1016.6,,A_GUARDA
2021-08-03,17.8,13.5,21.3,,,320.0,6.9,31.5,1018.8,,A_GUARDA
2021-08-04,19.4,16.1,21.7,,,323.0,6.2,27.8,1019.9,,A_GUARDA
2021-08-05,18.1,15.3,21.4,,,28.0,4.3,18.5,1019.6,,A_GUARDA
2021-08-06,18.3,13.8,22.3,,,356.0,3.4,20.4,1015.4,,A_GUARDA
2021-08-07,18.2,15.1,21.3,,,332.0,5.2,31.5,1014.8,,A_GUARDA
2021-08-08,17.2,12.2,22.3,,,14.0,6.2,35.2,1017.9,,A_GUARDA
2021-08-09,17.3,12.7,21.8,,,7.0,7.4,33.3,1017.1,,A_GUARDA
2021-08-10,17.9,12.6,22.8,,,350.0,7.6,33.3,1017.4,,A_GUARDA
2021-08-11,18.2,14.7,22.7,,,317.0,7.7,35.2,1017.3,,A_GUARDA
2021-08-12,17.8,14.4,21.8,,,322.0,6.9,29.6,1019.3,,A_GUARDA
2021-08-13,18.3,14.7,22.8,,,343.0,5.7,27.8,1020.5,,A_GUARDA
2021-08-14,17.3,14.5,20.8,,,354.0,5.1,25.9,1020.1,,A_GUARDA
2021-08-15,19.0,14.3,24.2,,,346.0,6.1,33.3,1019.6,,A_GUARDA
2021-08-16,19.9,14.1,25.6,,,5.0,6.3,37.0,1020.9,,A_GUARDA
2021-08-17,20.3,14.5,26.1,,,24.0,6.5,35.2,1021.3,,A_GUARDA
2021-08-18,19.3,14.1,24.7,,,22.0,6.3,35.2,1018.1,,A_GUARDA
2021-08-19,17.1,12.3,21.4,,,344.0,6.6,31.5,1014.8,,A_GUARDA
2021-08-20,16.5,12.8,20.5,,,351.0,4.8,24.1,1016.9,,A_GUARDA
2021-08-21,18.0,14.7,21.7,,,18.0,5.4,24.1,1020.5,,A_GUARDA
2021-08-22,18.6,14.8,23.1,,,349.0,5.5,25.9,1019.9,,A_GUARDA
2021-08-23,22.5,16.5,28.4,,,27.0,5.0,24.1,1015.1,,A_GUARDA
2021-08-24,23.5,17.5,27.9,,,24.0,6.2,20.4,1011.5,,A_GUARDA
2021-08-25,18.8,15.7,22.7,,,319.0,4.6,29.6,1011.8,,A_GUARDA
2021-08-26,18.5,16.1,21.8,,,313.0,3.8,20.4,1014.8,,A_GUARDA
2021-08-27,17.5,14.0,21.0,,,341.0,4.9,24.1,1016.2,,A_GUARDA
2021-08-28,17.4,14.4,20.6,,,331.0,5.5,27.8,1018.2,,A_GUARDA
2021-08-29,17.5,14.4,20.9,,,359.0,5.1,31.5,1017.0,,A_GUARDA
2021-08-30,17.3,14.1,20.8,,,19.0,4.5,25.9,1015.3,,A_GUARDA
2021-08-31,17.7,13.5,22.2,,,15.0,4.8,25.9,1015.4,,A_GUARDA
2021-09-01,18.5,15.9,21.9,,,354.0,4.8,29.6,1015.5,,A_GUARDA
2021-09-02,19.0,16.8,22.3,,,80.0,3.8,22.2,1018.1,,A_GUARDA
2021-09-03,18.4,15.1,22.4,,,65.0,4.6,27.8,1018.6,,A_GUARDA
2021-09-04,17.6,13.3,22.4,,,65.0,4.4,20.4,1016.0,,A_GUARDA
2021-09-05,20.1,14.6,26.0,,,78.0,3.9,22.2,1013.6,,A_GUARDA
2021-09-06,21.6,18.6,26.0,,,38.0,5.5,27.8,1013.2,,A_GUARDA
2021-09-07,20.6,18.8,23.3,,,225.0,6.4,29.6,1013.7,,A_GUARDA
2021-09-08,20.0,18.7,22.1,,,220.0,7.2,29.6,1015.5,,A_GUARDA
2021-09-09,19.2,17.6,21.3,,,211.0,4.1,29.6,1017.5,,A_GUARDA
2021-09-10,18.7,15.8,22.4,,,174.0,3.5,27.8,1019.4,,A_GUARDA
2021-09-11,19.2,14.5,24.2,,,98.0,4.1,20.4,1017.8,,A_GUARDA
2021-09-12,20.1,16.3,24.8,,,21.0,3.8,20.4,1012.7,,A_GUARDA
2021-09-13,20.3,17.1,24.7,,,194.0,3.9,25.9,1010.5,,A_GUARDA
2021-09-14,20.3,17.8,24.2,,,75.0,3.3,18.5,1009.6,,A_GUARDA
2021-09-15,19.0,16.8,22.2,,,36.0,2.9,22.2,1014.7,,A_GUARDA
2021-09-16,18.9,15.3,23.0,,,6.0,5.0,31.5,1019.4,,A_GUARDA
2021-09-17,17.0,13.8,20.9,,,11.0,3.7,20.4,1018.7,,A_GUARDA
2021-09-18,16.7,12.5,21.3,,,26.0,4.8,25.9,1020.3,,A_GUARDA
2021-09-19,17.0,11.7,22.5,,,24.0,5.4,27.8,1022.5,,A_GUARDA
2021-09-20,18.6,13.6,24.1,,,42.0,7.0,31.5,1023.3,,A_GUARDA
2021-09-21,18.9,13.4,24.4,,,63.0,6.9,25.9,1023.4,,A_GUARDA
2021-09-22,19.6,15.1,24.7,,,69.0,7.1,31.5,1019.6,,A_GUARDA
2021-09-23,19.9,15.6,25.3,,,67.0,6.9,27.8,1015.7,,A_GUARDA
2021-09-24,18.2,15.7,21.0,,,42.0,2.8,22.2,1013.4,,A_GUARDA
2021-09-25,17.4,15.5,20.0,,,53.0,3.2,18.5,1015.4,,A_GUARDA
2021-09-26,18.1,15.8,21.0,,,147.0,4.2,20.4,1020.9,,A_GUARDA
2021-09-27,17.7,14.5,19.8,,,220.0,4.3,22.2,1022.9,,A_GUARDA
2021-09-28,15.3,10.9,19.8,,,23.0,4.2,22.2,1025.0,,A_GUARDA
2021-09-29,15.9,11.0,21.6,,,43.0,4.9,27.8,1028.1,,A_GUARDA
2021-09-30,16.0,11.9,21.1,,,21.0,5.5,25.9,1025.6,,A_GUARDA
2021-10-01,16.2,11.8,20.3,,,13.0,3.5,22.2,1022.9,,A_GUARDA
2021-10-02,18.4,16.9,20.1,,,249.0,7.0,35.2,1015.5,,A_GUARDA
2021-10-03,16.0,11.9,18.8,,,303.0,7.0,38.9,1015.2,,A_GUARDA
2021-10-04,14.7,11.4,17.8,,,98.0,3.7,20.4,1022.5,,A_GUARDA
2021-10-05,17.4,14.7,19.8,,,355.0,3.8,20.4,1022.8,,A_GUARDA
2021-10-06,16.7,12.5,21.9,,,48.0,3.8,18.5,1024.1,,A_GUARDA
2021-10-07,17.5,13.6,23.0,,,39.0,5.1,20.4,1021.5,,A_GUARDA
2021-10-08,16.8,13.2,21.5,,,51.0,4.8,18.5,1020.2,,A_GUARDA
2021-10-09,15.3,12.2,19.0,,,46.0,3.4,18.5,1019.7,,A_GUARDA
2021-10-10,18.2,14.3,24.8,,,91.0,5.4,22.2,1018.8,,A_GUARDA
2021-10-11,19.2,15.0,26.1,,,90.0,8.1,25.9,1018.5,,A_GUARDA
2021-10-12,18.5,13.6,25.1,,,74.0,7.2,22.2,1018.3,,A_GUARDA
2021-10-13,17.3,12.4,24.9,,,84.0,7.0,25.9,1018.8,,A_GUARDA
2021-10-14,15.4,11.4,22.7,,,70.0,6.2,24.1,1020.1,,A_GUARDA
2021-10-15,13.9,9.6,19.3,,,104.0,5.0,22.2,1021.2,,A_GUARDA
2021-10-16,15.3,11.7,19.5,,,72.0,3.6,20.4,1018.5,,A_GUARDA
2021-10-17,18.0,15.9,19.8,,,76.0,3.8,22.2,1017.8,,A_GUARDA
2021-10-18,18.6,15.7,20.7,,,132.0,3.6,16.7,1021.2,,A_GUARDA
2021-10-19,18.4,14.9,23.1,,,169.0,6.3,24.1,1021.0,,A_GUARDA
2021-10-20,18.5,15.9,21.0,,,229.0,3.8,24.1,1021.4,,A_GUARDA
2021-10-21,15.1,11.4,18.3,,,51.0,3.3,31.5,1023.3,,A_GUARDA
2021-10-22,13.8,9.1,19.8,,,68.0,4.5,18.5,1022.8,,A_GUARDA
